site,variable,metric,slab,urb,veg,clm5,ucps
FI-Kumpula,Rnet,MAE,14.802211920095598,6.345293021194255,11.624459537084377,6.608657997664328,5.759783618084788
FI-Kumpula,Rnet,STD,0.9277344826010557,0.9627731090274627,1.0247308497307985,0.9910323008800218,0.9768828302286064
FI-Kumpula,Qh,R,0.601336443211408,0.7756438835391205,0.8340351392656096,0.7483166732585165,0.8114230387955962
FI-Kumpula,Qh,RMSE,50.39481385419624,37.46780085740018,32.97960727372706,40.15725980576106,35.30675676160137
FI-Kumpula,Qh,MAE,29.33666152466098,24.794387305356686,22.513347312035428,25.836748547862946,22.011222371044862
FI-Kumpula,Qh,STD,0.6208207886437389,0.7871211924479258,0.8551296601600915,0.6842927406396846,0.9056512954615729
FI-Kumpula,Qle,R,0.6087679807574705,0.6429881865405342,0.7878987526805674,0.6780964838504538,0.7357584295818428
FI-Kumpula,Qle,RMSE,38.84686328825406,32.26978112851935,23.284428700799054,28.1604467002791,27.930693885705416
FI-Kumpula,Qle,MAE,19.486374030788117,16.571677812519734,13.678142816493672,17.04800440350172,14.692056982544885
FI-Kumpula,Qle,STD,1.259519837177238,0.37411402900403834,0.7696635087167529,0.7929844712014201,0.5240126017339211
FI-Kumpula,Qg,R,0.5798336273380882,0.6322650114297479,0.6241478051091822,0.6194877607195312,0.6277037751681817
FI-Kumpula,Qg,RMSE,59.513559935840405,56.09385001560782,50.2713937566472,56.612014879896996,52.49433063050976
FI-Kumpula,Qg,MAE,39.402448983939635,34.47537479684312,30.232406317163512,34.74574638471325,32.42824353339673
FI-Kumpula,Qg,STD,0.9821873545822495,1.1970302979413368,0.9763240695034205,1.1608112478355328,0.9413098086626951
FI-Torni,SWup,R,0.7923717979676986,0.977185893440894,0.9860339880943056,0.982555456236796,0.9482766322267657
FI-Torni,SWup,RMSE,48.84419202184798,6.1980167243573545,4.657369752051975,5.473038627517016,8.967642824895997
FI-Torni,SWup,MAE,23.954684697371366,3.6002351685466647,2.9652013594760045,3.2915856010456883,5.395605791463275
FI-Torni,SWup,STD,2.2415396537025094,1.0247288147757592,0.9904878642050476,0.9357116860137417,1.0086359540307237
FI-Torni,LWup,R,0.9778680440478758,0.9912998170156728,0.9926174649261331,0.9925087213256021,0.9904114028419817
FI-Torni,LWup,RMSE,15.644785108862536,9.807639653499026,15.941035995222677,7.967646623184176,11.04407618542522
FI-Torni,LWup,MAE,11.815045898782307,6.225155905073225,14.706301185045445,5.643080959610592,6.717870304443777
FI-Torni,LWup,STD,1.196038900180065,1.1099705399980133,0.9487922677903642,1.0436615310561643,1.1459209985218821
FI-Torni,Rnet,R,0.9789651569939893,0.9986861421760295,0.999100462674581,0.9989744465209255,0.9986125070190867
FI-Torni,Rnet,RMSE,35.33915745340561,10.562440330914676,15.09204296055427,8.32551785186937,10.607957893778142
FI-Torni,Rnet,MAE,19.77178180044745,6.828526614971196,13.759300275021323,6.003983487482435,6.746281391425855
FI-Torni,Rnet,STD,0.8725983206958259,0.9689387732106591,1.0021169382578239,0.990270488645382,0.9643525489725079
FI-Torni,Qh,R,0.6322327015555588,0.7629485489252161,0.7689478051603114,0.7058590052332165,0.7777653663052214
FI-Torni,Qh,RMSE,70.40541612101137,45.767268145652785,46.71036460149739,51.27959672697524,46.946112247211744
FI-Torni,Qh,MAE,50.87342101893695,32.60631817760632,34.4618863422309,37.3171068825092,32.75360934867394
FI-Torni,Qh,STD,0.7566665875571308,0.8802429796942378,0.8410333083375944,0.8135914504664505,1.0148882288430086
FI-Torni,Qle,R,0.34928091753651425,0.3082440260832357,0.5111966668970336,0.4372383331363615,0.21362485458543606
FI-Torni,Qle,RMSE,58.25792078196006,31.331430997023933,27.62256754003296,28.591136578152895,34.251722100710396
FI-Torni,Qle,MAE,28.804520217349385,17.6483328830952,16.071691119300322,17.40258975250681,19.571527167044547
FI-Torni,Qle,STD,1.9508157153037273,0.4909584521258716,0.7048068521833961,0.6030955468208806,0.6270233331515492
FI-Torni,Qg,R,0.6489292841700154,0.756002775096738,0.7606234939887501,0.7409840795567548,0.7486388225411759
FI-Torni,Qg,RMSE,72.88032099006678,56.397706519533244,54.32243609174709,61.24172402317082,54.58224840025548
FI-Torni,Qg,MAE,56.83382143344061,39.49677627769309,37.7272153111913,43.56672880786952,37.444124065988646
FI-Torni,Qg,STD,0.6074143684987431,1.0022584406172212,0.9397473331547548,1.0943625497711789,0.8622116093469239
FR-Capitole,SWup,R,0.9857091877386959,0.9906375961820802,0.9908449992646957,0.990922880093861,0.9906265157214353
FR-Capitole,SWup,RMSE,18.997927049382753,5.7885581263358015,5.721440855092199,5.226146052810823,9.89909792773786
FR-Capitole,SWup,MAE,12.11369792133789,4.384046017484895,4.334610028255827,3.9753058413941913,6.93519251371869
FR-Capitole,SWup,STD,1.4418012732847076,1.0061922726477606,1.0034674659950504,1.0495271549807887,1.2205358570747251
FR-Capitole,LWup,R,0.9831702018041872,0.9964863568232878,0.9969921440454259,0.9950900997949319,0.9967120065851576
FR-Capitole,LWup,RMSE,14.324288773050307,6.801611435667479,10.873083735505372,8.680858032123126,7.525391375037396
FR-Capitole,LWup,MAE,11.302463764890957,5.224022729033003,10.099016221764604,6.5687480852126745,5.633980739198073
FR-Capitole,LWup,STD,1.034592253921646,1.0708281405224704,0.988525479577786,1.0891588579210625,1.1135869590064107
FR-Capitole,Rnet,R,0.9974630514760189,0.9993520724857996,0.9995211406890556,0.9991957320978958,0.9993052211926792
FR-Capitole,Rnet,RMSE,18.037464758239903,6.940354752163823,13.393647373142693,8.813894749653967,12.822307400775154
FR-Capitole,Rnet,MAE,14.016738872240964,5.174584608712958,11.997081135819876,6.537781024386481,8.188745148496697
FR-Capitole,Rnet,STD,0.9359242827153067,0.9926941879965573,1.009552070375894,0.9850340442749616,0.9439143206674985
