var_type,site,site_i,model,var,r,rmse,mbe,std_ratio
radiation,US-Minneapolis2,20,Urb_Veg,LWup,0.9915918222633824,10.581918016102444,4.874355491387749,1.006511003147592
radiation,US-Minneapolis2,20,Urb_Veg,Rnet,0.9804752467978355,45.87149181424516,18.508434406147398,1.1362431306388854
radiation,US-Minneapolis2,20,CLM5U,SWup,0.8908156813302489,43.07715598440464,-15.097898477684842,0.7611146671230186
radiation,US-Minneapolis2,20,CLM5U,LWup,0.9824804438768753,14.532394207113102,1.157394756230122,0.9055732926875235
radiation,US-Minneapolis2,20,CLM5U,Rnet,0.9848722197382046,32.37362379313255,7.51739773405677,1.0613104230591675
radiation,US-WestPhoenix,21,Slab,SWup,0.9963457996985228,45.491283297700804,35.46080646331877,1.5185161596283154
radiation,US-WestPhoenix,21,Slab,LWup,0.9940104577592661,10.507747259955256,4.223227068966231,1.0520266219279564
radiation,US-WestPhoenix,21,Slab,Rnet,0.9989687325248582,41.64625812504374,-23.469504635473832,0.8541260650194936
radiation,US-WestPhoenix,21,Urb,SWup,0.9958425170073348,5.4482618026962975,-2.3582885306189105,1.0002133575264214
radiation,US-WestPhoenix,21,Urb,LWup,0.9969261916194657,11.134702464945459,9.301332855972362,1.0045128798876175
radiation,US-WestPhoenix,21,Urb,Rnet,0.9993310467933992,11.546129796800777,-7.996334709086236,0.9957264525947254
radiation,US-WestPhoenix,21,Urb_Veg,SWup,0.9959047022711002,5.381861429764876,-2.2846751569341586,0.9994911276485737
radiation,US-WestPhoenix,21,Urb_Veg,LWup,0.997182990997114,8.527163721435109,6.103088644800127,0.9817368286781717
radiation,US-WestPhoenix,21,Urb_Veg,Rnet,0.9993432192829824,9.605187835505262,-4.839072460625154,1.0045422626750047
radiation,US-WestPhoenix,21,CLM5U,SWup,0.9958408399258155,5.784747778342931,-3.0463402807966307,0.9897724512966987
radiation,US-WestPhoenix,21,CLM5U,LWup,0.9946915253915387,13.724772866573907,11.10549517361688,1.0076501188743006
radiation,US-WestPhoenix,21,CLM5U,Rnet,0.999014492892333,13.939487449761812,-9.42618333015806,1.0081121405336375
turbulent,AU-Preston,1,Slab,Qh,0.8588911483091964,50.22023370037894,-8.639082622680428,1.0228984355683204
turbulent,AU-Preston,1,Slab,Qle,0.39191287453222834,74.27922848430312,4.8848603054888295,1.4778856304829864
turbulent,AU-Preston,1,Slab,Qg,0.8895315488639703,52.071481716795496,-7.117565360304431,0.7401462935346778
turbulent,AU-Preston,1,Urb,Qh,0.933612029947039,37.20479768175019,15.909328835768191,1.006330810709738
turbulent,AU-Preston,1,Urb,Qle,0.4364364254459834,49.67704167222388,-16.505656962766967,0.43206730112070574
turbulent,AU-Preston,1,Urb,Qg,0.9099677963816107,49.83231732955705,-13.19820967904122,1.0789350006982754
turbulent,AU-Preston,1,Urb_Veg,Qh,0.9374025981117794,35.55432733716944,15.125761566847117,0.9700156741031815
turbulent,AU-Preston,1,Urb_Veg,Qle,0.6247236437581257,41.79294252201182,3.587808050690244,0.7967973603698314
turbulent,AU-Preston,1,Urb_Veg,Qg,0.9094463520063911,46.668546656593314,-13.62551238665654,0.919168140892297
turbulent,AU-Preston,1,CLM5U,Qh,0.918751340388716,36.64801069051272,4.5971038860166304,0.9364434454866002
turbulent,AU-Preston,1,CLM5U,Qle,0.6130515796000755,42.43971376902586,-7.113107215126522,0.759135428818954
turbulent,AU-Preston,1,CLM5U,Qg,0.9092719124134144,48.81443627568222,-7.731590794101068,1.0780914265271475
turbulent,AU-SurreyHills,2,Slab,Qh,0.8443328063090385,43.47538283870601,-16.957376967334252,0.7685676054449477
turbulent,AU-SurreyHills,2,Slab,Qle,0.43222070033155385,47.30566136921186,3.7534980781453244,1.5031122204049043
turbulent,AU-SurreyHills,2,Slab,Qg,0.8520172614606987,36.61925514948538,4.233104586460224,0.875281043789832
turbulent,AU-SurreyHills,2,Urb,Qh,0.9297640340398924,30.899088911519545,-4.7598586407129,0.7432496478531793
turbulent,AU-SurreyHills,2,Urb,Qle,0.5507832088484895,29.968537414173248,-10.276673450541315,0.5075192311291392
turbulent,AU-SurreyHills,2,Urb,Qg,0.8514991392411119,42.8644238622335,-0.5290019741280908,1.1776103378269975
turbulent,AU-SurreyHills,2,Urb_Veg,Qh,0.9063359327307512,36.95939002036801,-3.752019057839731,0.6446353786798529
turbulent,AU-SurreyHills,2,Urb_Veg,Qle,0.6440234980387333,30.240451086595566,4.8242856319643375,1.0915463281730533
turbulent,AU-SurreyHills,2,Urb_Veg,Qg,0.8437715976716802,38.12127893268748,-1.3131859079507604,0.9587513488666674
turbulent,AU-SurreyHills,2,CLM5U,Qh,0.9114923068253151,34.622857845496235,-7.872922733220386,0.7152803004036297
turbulent,AU-SurreyHills,2,CLM5U,Qle,0.5035519862773332,33.01950491794485,-15.626704867170282,0.508095296406254
turbulent,AU-SurreyHills,2,CLM5U,Qg,0.848706983815587,46.74808627590299,7.7715634988737,1.250442818336087
turbulent,CA-Sunset,3,Slab,Qh,0.8819461020687542,50.664331928864215,-14.24711507010199,0.8795532700432687
turbulent,CA-Sunset,3,Slab,Qle,0.474839607202211,70.56481319245778,9.834857473724085,1.7339762922576636
turbulent,CA-Sunset,3,Slab,Qg,0.7958908028785893,57.87298242275818,4.991604876992498,0.6010590970468216
turbulent,CA-Sunset,3,Urb,Qh,0.9499924370011521,34.02131966837958,10.605330292354026,0.9764603761607551
turbulent,CA-Sunset,3,Urb,Qle,0.5244002508022557,42.00486722931049,-16.089111148217086,0.47266409013785876
turbulent,CA-Sunset,3,Urb,Qg,0.8461742135996154,48.35107308408158,-1.992299121797452,0.8455522812409427
turbulent,CA-Sunset,3,Urb_Veg,Qh,0.9479819464021821,33.63633683398322,6.691545300127004,0.9197118688863084
turbulent,CA-Sunset,3,Urb_Veg,Qle,0.6820675369208918,33.70323302554662,-5.419188826470108,0.6886300205971263
turbulent,CA-Sunset,3,Urb_Veg,Qg,0.8461542113263623,48.54527680996151,-2.044590747781505,0.7989246467430005
turbulent,CA-Sunset,3,CLM5U,Qh,0.9451023539223936,43.29689687656908,-11.725172143227292,0.7074297441394644
turbulent,CA-Sunset,3,CLM5U,Qle,0.6980023206418,35.79245885796647,6.593966097775767,0.9902165005861717
turbulent,CA-Sunset,3,CLM5U,Qg,0.8460688643955732,49.026373631717874,3.9811047996509634,0.9259328550980396
turbulent,FI-Kumpula,4,Slab,Qh,0.601336443211408,50.39481385419624,-17.77594383653513,0.620820768529396
turbulent,FI-Kumpula,4,Slab,Qle,0.6087679807574704,38.84686328825406,-2.4617861430710533,1.2595198325241321
turbulent,FI-Kumpula,4,Slab,Qg,0.5798336273380882,59.513559935840405,28.191434184161157,0.9821873261703001
turbulent,FI-Kumpula,4,Urb,Qh,0.7756438835391205,37.46780085740018,4.0716814927197955,0.787121166945517
turbulent,FI-Kumpula,4,Urb,Qle,0.642988186540534,32.26978112851935,-10.039734003808237,0.3741140276219306
turbulent,FI-Kumpula,4,Urb,Qg,0.6322650114297476,56.09385001560782,9.395059342583401,1.1970302633145786
turbulent,FI-Kumpula,4,Urb_Veg,Qh,0.8340351392656103,32.97960727372706,5.14797462211165,0.8551296324542359
turbulent,FI-Kumpula,4,Urb_Veg,Qle,0.7878987526805671,23.284428700799054,-0.5898178423165817,0.7696635058733474
turbulent,FI-Kumpula,4,Urb_Veg,Qg,0.6241478051091823,50.2713937566472,9.142307040384313,0.9763240412610797
turbulent,FI-Kumpula,4,CLM5U,Qh,0.7483166730082025,40.15725978392517,-8.152147340284099,0.6842927412195896
turbulent,FI-Kumpula,4,CLM5U,Qle,0.6780964837261649,28.16044664632668,-1.7339813032506484,0.7929844731509019
turbulent,FI-Kumpula,4,CLM5U,Qg,0.6194877586500375,56.61201494810009,13.406007840840356,1.160811291530294
turbulent,FI-Torni,5,Slab,Qh,0.6322327015555583,70.40541612101137,-44.378990887380134,0.7566665534233904
turbulent,FI-Torni,5,Slab,Qle,0.3492809175365141,58.25792078196006,5.384036412256596,1.9508157301640905
turbulent,FI-Torni,5,Slab,Qg,0.6489292841700153,72.88032099006678,39.19320988716698,0.6074143869231318
turbulent,FI-Torni,5,Urb,Qh,0.7629485489252154,45.767268145652785,0.6158441633013718,0.880242939985883
turbulent,FI-Torni,5,Urb,Qle,0.3082440260832357,31.331430997023933,-8.032764239130534,0.49095845586575376
turbulent,FI-Torni,5,Urb,Qg,0.7560027750967383,56.397706519533244,-0.5717441824279426,1.0022584710182127
turbulent,FI-Torni,5,Urb_Veg,Qh,0.7689478051603107,46.71036460149739,13.180255214574,0.8410332703980143
turbulent,FI-Torni,5,Urb_Veg,Qle,0.5111966668970337,27.62256754003296,-2.099822175633968,0.7048068575522712
turbulent,FI-Torni,5,Urb_Veg,Qg,0.7606234939887497,54.32243609174709,1.3451934785209543,0.9397473616596289
turbulent,FI-Torni,5,CLM5U,Qh,0.7058590051388365,51.27959676708915,-11.779405303020626,0.8135914498852785
turbulent,FI-Torni,5,CLM5U,Qle,0.43723833265116696,28.59113658404618,0.043652889283640646,0.6030955469193975
turbulent,FI-Torni,5,CLM5U,Qg,0.7409840785372185,61.241724101544385,2.43311292014279,1.0943625643665145
turbulent,FR-Capitole,6,Slab,Qh,0.8135741996482818,68.17658920305935,-43.78732212646754,1.0816173331876504
turbulent,FR-Capitole,6,Slab,Qle,0.5324862501286141,66.86859649103639,17.887940465753957,3.5643691517031786
turbulent,FR-Capitole,6,Slab,Qg,0.8641883856297944,74.62037002683293,32.36572297696028,0.565914896160257
turbulent,FR-Capitole,6,Urb,Qh,0.8985205337992578,36.42524926240486,-5.034541584218188,0.8463923791657004
turbulent,FR-Capitole,6,Urb,Qle,0.45652461701569075,21.16243206960511,-8.24622655847323,0.7957136697443142
turbulent,FR-Capitole,6,Urb,Qg,0.9298207736385441,48.454744810634246,13.160150331730575,1.1005734855561364
turbulent,FR-Capitole,6,Urb_Veg,Qh,0.9030603616905184,35.444043625874485,2.2347719502326657,0.8450508162538108
turbulent,FR-Capitole,6,Urb_Veg,Qle,0.5822223942136474,18.584747068604788,-2.048292908160515,0.9738395563854255
turbulent,FR-Capitole,6,Urb_Veg,Qg,0.9295376392892244,46.05526958973673,13.249591111510059,1.0357820273541267
turbulent,FR-Capitole,6,CLM5U,Qh,0.8537327745229575,50.308075897704875,-23.243682652777792,0.6874089070313076
turbulent,FR-Capitole,6,CLM5U,Qle,0.527000589294808,20.108054321005774,-6.953248875554648,0.8837421482152832
turbulent,FR-Capitole,6,CLM5U,Qg,0.9230801263783367,61.78582710777704,28.13783971192872,1.2078468991865239
turbulent,GR-HECKOR,7,Slab,Qh,0.9192747586736715,58.67430533053807,7.068494058176465,1.3154758588193038
turbulent,GR-HECKOR,7,Slab,Qle,0.16049105272776085,66.91874040523352,-4.515352513611015,1.788585186084499
turbulent,GR-HECKOR,7,Slab,Qg,0.9380084776380504,69.66137998469668,-9.930863451248266,0.6187398626384116
turbulent,GR-HECKOR,7,Urb,Qh,0.9516270595745653,37.351086271829395,11.500970159232116,1.0989111537052099
turbulent,GR-HECKOR,7,Urb,Qle,0.1894693722407613,41.968398813053874,-15.113156256975948,0.7209322973429413
turbulent,GR-HECKOR,7,Urb,Qg,0.9515833629771515,54.02538832260431,-20.656041512065823,0.80352820687644
turbulent,GR-HECKOR,7,Urb_Veg,Qh,0.9499032277069858,38.25542112599358,12.271878056273795,1.1016126722158537
turbulent,GR-HECKOR,7,Urb_Veg,Qle,0.29767365639226145,38.119410388036755,-7.9902301109123135,0.7649159534880416
turbulent,GR-HECKOR,7,Urb_Veg,Qg,0.9520795690670962,55.725158721682156,-20.834033069199013,0.7753477950301783
turbulent,GR-HECKOR,7,CLM5U,Qh,0.9501943517054195,37.46109675056901,6.144392949108091,1.1187321029050357
turbulent,GR-HECKOR,7,CLM5U,Qle,0.14484573826398411,44.63571808903925,-17.946441520156498,0.7616164415253217
turbulent,GR-HECKOR,7,CLM5U,Qg,0.9475986318539373,50.58090670461519,-9.150876914529656,0.8311660484643656
turbulent,JP-Yoyogi,8,Slab,Qh,0.5874113929808197,65.11546996709002,-35.818581000985304,0.7466684059142306
turbulent,JP-Yoyogi,8,Slab,Qle,0.5207329223006383,128.98424848341057,54.817614838726314,3.471902979168185
turbulent,JP-Yoyogi,8,Slab,Qg,0.8007061188355867,94.8026639337314,-17.092372205230006,0.47715188440683437
turbulent,JP-Yoyogi,8,Urb,Qh,0.8502198369992674,46.294078217590155,29.29668658165659,0.9861247459311261
turbulent,JP-Yoyogi,8,Urb,Qle,0.4452388321244163,38.11222361664267,-14.067012833157296,0.7039197005558392
turbulent,JP-Yoyogi,8,Urb,Qg,0.9362447547245126,54.55690125189597,-23.603456754012644,1.0106112279620092
turbulent,JP-Yoyogi,8,Urb_Veg,Qh,0.8564752450642601,48.6451487589661,33.975823228203176,0.9677660295930711
turbulent,JP-Yoyogi,8,Urb_Veg,Qle,0.5517459542597288,33.930691873765014,-10.268000560754906,0.7206728337707594
turbulent,JP-Yoyogi,8,Urb_Veg,Qg,0.9380057114275058,53.71101150851888,-24.494635519593874,0.978790609462993
turbulent,JP-Yoyogi,8,CLM5U,Qh,0.8099729154229319,40.19756212720814,9.806606809244924,0.885142168643955
turbulent,JP-Yoyogi,8,CLM5U,Qle,0.4715145422442627,36.67190495173413,-11.020056591793944,0.7347998983079281
turbulent,JP-Yoyogi,8,CLM5U,Qg,0.9340255931844759,52.14547338413862,-3.654639286280205,1.0630280080080903
turbulent,KR-Jungnang,9,Slab,Qh,0.6920569321973925,72.00380959725115,-45.61005700523645,0.8695146933254915
turbulent,KR-Jungnang,9,Slab,Qle,0.4156591732389236,101.50270949676992,36.24580471168418,3.6650319984428212
turbulent,KR-Jungnang,9,Slab,Qg,0.8508447623831047,82.84470966175022,3.1265603525154515,0.5530919584297495
turbulent,KR-Jungnang,9,Urb,Qh,0.8177257992484501,45.87381807199503,10.664280945857145,0.9694129364445517
turbulent,KR-Jungnang,9,Urb,Qle,0.3702682898133018,28.966118417729177,-10.127358098585328,0.6347026299023237
turbulent,KR-Jungnang,9,Urb,Qg,0.9227002530021033,55.402000772549826,-10.56729775448041,1.0163799259753825
turbulent,KR-Jungnang,9,Urb_Veg,Qh,0.8177134664605281,45.86438263398808,10.64132616351887,0.9691129319131508
turbulent,KR-Jungnang,9,Urb_Veg,Qle,0.37027577637310966,28.9658096873527,-10.127597361906648,0.6346661546997965
turbulent,KR-Jungnang,9,Urb_Veg,Qg,0.9227043145016551,55.396824475074936,-10.569001554833099,1.0162507654343151
turbulent,KR-Jungnang,9,CLM5U,Qh,0.7885405826566199,46.496863881554376,-4.7581515610919505,0.8391391287321172
turbulent,KR-Jungnang,9,CLM5U,Qle,0.34595654576626655,29.9315592296442,-10.254494749619889,0.6940577138353151
turbulent,KR-Jungnang,9,CLM5U,Qg,0.9239600551211975,57.75196607341232,3.0046079568333943,1.0992177359614401
turbulent,KR-Ochang,10,Slab,Qh,0.8257316569013274,53.61470974553526,7.340476089194855,1.4003622350266447
turbulent,KR-Ochang,10,Slab,Qle,0.605470022696784,77.55907478758245,15.943395034899337,1.7558713645310844
turbulent,KR-Ochang,10,Slab,Qg,0.8115203703654974,75.65056979344308,-22.55005770029568,0.5044662714176712
turbulent,KR-Ochang,10,Urb,Qh,0.8903341805601073,39.87214143810181,23.435581339990076,1.0688915653443885
turbulent,KR-Ochang,10,Urb,Qle,0.7184050750299172,42.20781006305508,-13.512217180379404,0.47512018356704944
turbulent,KR-Ochang,10,Urb,Qg,0.9099346392066362,52.71109157005383,-25.853927871003588,0.975452718059013
turbulent,KR-Ochang,10,Urb_Veg,Qh,0.8930837094851617,37.83472087143588,21.5451119566589,1.0342936818815884
turbulent,KR-Ochang,10,Urb_Veg,Qle,0.7677476476701968,35.8185152675694,5.5790971481626315,0.8887049570902636
turbulent,KR-Ochang,10,Urb_Veg,Qg,0.9088218792491308,52.96991342415155,-26.4648977902331,0.8654243165321441
turbulent,KR-Ochang,10,CLM5U,Qh,0.8398140021657753,36.1475381205246,3.310310983173618,0.7841835965022318
turbulent,KR-Ochang,10,CLM5U,Qle,0.6888609555921592,48.95957132803737,9.53103061856019,1.196758003237535
turbulent,KR-Ochang,10,CLM5U,Qg,0.9049120505611096,52.241258516966816,-23.61521128064409,0.9224946145263941
turbulent,MX-Escandon,11,Slab,Qh,0.7684067722093871,56.38042094098921,-16.76895247736802,1.0485428787640838
turbulent,MX-Escandon,11,Slab,Qle,0.42581747435212525,76.31183048398428,5.565763180805338,2.2995610793787877
turbulent,MX-Escandon,11,Slab,Qg,,,,
turbulent,MX-Escandon,11,Urb,Qh,0.8212821888205671,50.65514757701251,9.636605232011542,1.123008287115365
turbulent,MX-Escandon,11,Urb,Qle,0.2427527507805411,42.74157691744345,-18.870679100584955,0.6405310440679202
turbulent,MX-Escandon,11,Urb,Qg,,,,
turbulent,MX-Escandon,11,Urb_Veg,Qh,0.8247023677058416,52.71893490664863,12.497358228029851,1.1738958055929716
turbulent,MX-Escandon,11,Urb_Veg,Qle,0.4201915693702819,36.40370140172083,-11.251632246086947,0.6893985000203301
turbulent,MX-Escandon,11,Urb_Veg,Qg,,,,
turbulent,MX-Escandon,11,CLM5U,Qh,0.8071174148144987,49.537947397815785,-8.07685333811351,1.0389266391416851
turbulent,MX-Escandon,11,CLM5U,Qle,0.29671886513209317,42.916280352009046,-18.531961556140203,0.7527315521038482
turbulent,MX-Escandon,11,CLM5U,Qg,,,,
turbulent,NL-Amsterdam,12,Slab,Qh,0.7773965274444539,67.12316250961891,-35.41733559506353,0.8243540137103827
turbulent,NL-Amsterdam,12,Slab,Qle,0.5379167811533634,65.3427966224238,10.39373731012224,2.238030372544037
turbulent,NL-Amsterdam,12,Slab,Qg,0.8262334970526485,79.71912348423649,9.222467662226027,0.44326025702553307
turbulent,NL-Amsterdam,12,Urb,Qh,0.8515263134236467,48.49464386714101,9.483336547321192,0.8080964284818855
turbulent,NL-Amsterdam,12,Urb,Qle,0.6499082560223541,27.543432185989303,-9.28254741968459,0.7152228320665708
turbulent,NL-Amsterdam,12,Urb,Qg,0.8949621360039449,56.509805711332206,-6.441900450034518,1.0799085306581222
turbulent,NL-Amsterdam,12,Urb_Veg,Qh,0.8575150379167179,52.79537105432864,24.110194116746044,0.7847205087280524
turbulent,NL-Amsterdam,12,Urb_Veg,Qle,0.6440947719016223,28.50403446740281,-4.083267997734839,0.9657485087758081
turbulent,NL-Amsterdam,12,Urb_Veg,Qg,0.8949990148861771,53.30689068562462,-6.0431576135752625,0.9877899296459766
turbulent,NL-Amsterdam,12,CLM5U,Qh,0.8405194614066435,50.15867654672154,-10.044560669144818,0.7959992291857758
turbulent,NL-Amsterdam,12,CLM5U,Qle,0.6542372463898684,26.68232616902138,-1.4555788268255043,0.8595263833052166
turbulent,NL-Amsterdam,12,CLM5U,Qg,0.8888095783796092,56.23609649866377,6.15583632268202,1.0343083806698354
turbulent,PL-Lipowa,13,Slab,Qh,0.8090034130562854,40.410797545275535,1.8038972399551707,0.9511519935173066
turbulent,PL-Lipowa,13,Slab,Qle,0.3776652697929161,56.1528933637069,9.681664319452073,1.812411235835132
turbulent,PL-Lipowa,13,Slab,Qg,0.8299227037421884,88.94249285981766,-7.24412070157098,0.43131255218477743
turbulent,PL-Lipowa,13,Urb,Qh,0.8585891495230871,65.4584409844942,51.74942130899378,1.1712227222899998
turbulent,PL-Lipowa,13,Urb,Qle,0.33689183596831435,31.987246494226238,-8.023761313471523,0.5021556330525857
turbulent,PL-Lipowa,13,Urb,Qg,0.9070999421313551,62.627006183156986,-24.510665204822104,0.7603702631079313
turbulent,PL-Lipowa,13,Urb_Veg,Qh,0.846245378773805,66.89810953171748,55.06654030742559,1.0461092719574143
turbulent,PL-Lipowa,13,Urb_Veg,Qle,0.6261499629431335,26.864871276766657,2.2631225257840017,0.9000850365480391
turbulent,PL-Lipowa,13,Urb_Veg,Qg,0.9043764016077153,65.17612723739015,-24.61987013758736,0.7152601384578269
turbulent,PL-Lipowa,13,CLM5U,Qh,0.8195247773528351,54.94416614400463,37.978696448811924,0.9788140754738984
turbulent,PL-Lipowa,13,CLM5U,Qle,0.5536088280213269,27.504099430833058,-3.365108504761878,0.682614814180219
turbulent,PL-Lipowa,13,CLM5U,Qg,0.8917867667742975,60.102244372740735,-12.478914260815378,0.8464110976682194
turbulent,PL-Narutowicza,14,Slab,Qh,0.7905187362306079,46.142640412329946,-11.40897778761955,0.8400057171562936
turbulent,PL-Narutowicza,14,Slab,Qle,0.4284659362550751,56.56303431896052,-5.718538100370001,1.3749279590350405
turbulent,PL-Narutowicza,14,Slab,Qg,0.8310346839721691,58.17601489877249,-0.5209418310949023,0.636765615153953
turbulent,PL-Narutowicza,14,Urb,Qh,0.8851294349717853,51.79884486655292,35.80227354539422,1.1044655856940235
turbulent,PL-Narutowicza,14,Urb,Qle,0.4372284972346443,43.21914523749131,-19.266362491886525,0.41652076717092695
turbulent,PL-Narutowicza,14,Urb,Qg,0.8919342457547059,49.96760803142913,-17.877201978996904,1.0292773026512574
turbulent,PL-Narutowicza,14,Urb_Veg,Qh,0.8841605904037736,50.4233001642423,36.91501051561246,0.9516624460611314
turbulent,PL-Narutowicza,14,Urb_Veg,Qle,0.6567463234707845,33.904721645277284,-3.8725690453338064,0.8682951694470773
turbulent,PL-Narutowicza,14,Urb_Veg,Qg,0.897028797624216,47.59398456106783,-18.0979073011269,0.9554206813676184
turbulent,PL-Narutowicza,14,CLM5U,Qh,0.8137527904855414,46.80205339153289,19.802235893700452,0.8564499055128537
turbulent,PL-Narutowicza,14,CLM5U,Qle,0.5279979781362008,38.78704457390864,-11.497551414076586,0.6720347463827078
turbulent,PL-Narutowicza,14,CLM5U,Qg,0.8839288448341979,54.225767573656825,-7.172871584881178,1.1626025527605541
turbulent,SG-TelokKurau06,15,Slab,Qh,0.7085849909561752,69.54835828147053,-36.74805049318371,0.6757611084892505
turbulent,SG-TelokKurau06,15,Slab,Qle,0.7164997374424382,124.66450131426876,50.43868362614547,2.945806297814165
turbulent,SG-TelokKurau06,15,Slab,Qg,0.8477403935318429,70.0610415999636,-7.3631428150896,0.5158068722857234
turbulent,SG-TelokKurau06,15,Urb,Qh,0.9588257869612958,33.23489848498694,16.280041855308784,1.1575622057298718
turbulent,SG-TelokKurau06,15,Urb,Qle,0.4100814000393809,49.230310137751786,-16.56036007050146,0.6756226883678623
turbulent,SG-TelokKurau06,15,Urb,Qg,0.9167590359799599,46.736577811289465,-10.067602428876585,1.0086457874888235
turbulent,SG-TelokKurau06,15,Urb_Veg,Qh,0.9608060090582287,31.152006736738446,18.350351532391617,1.0784625776551604
turbulent,SG-TelokKurau06,15,Urb_Veg,Qle,0.6737436534122523,37.046923022078026,-0.834960366947127,0.8464456560412565
turbulent,SG-TelokKurau06,15,Urb_Veg,Qg,0.9211822989896243,44.59183800430443,-10.475596550537583,0.9311290675624957
turbulent,SG-TelokKurau06,15,CLM5U,Qh,0.9573976926226611,24.165539917129045,-0.9831436240859305,0.9643564700018878
turbulent,SG-TelokKurau06,15,CLM5U,Qle,0.5870346884248591,41.104227576282945,-4.243984332544793,0.8023327086157707
turbulent,SG-TelokKurau06,15,CLM5U,Qg,0.922706213474806,44.90654823943531,-4.488806025536992,1.0340890339090694
turbulent,UK-KingsCollege,16,Slab,Qh,0.6869601848562105,74.04501601308003,-54.797666711555095,0.8329746919709475
turbulent,UK-KingsCollege,16,Slab,Qle,0.3607418968150765,60.76269244689523,14.419945932724705,2.596540821398735
turbulent,UK-KingsCollege,16,Slab,Qg,0.8454571317252153,80.21191899532207,39.11563072978078,0.5199063788137335
turbulent,UK-KingsCollege,16,Urb,Qh,0.7968000261030537,44.48615549361421,-18.036238393540618,0.7612679414389613
turbulent,UK-KingsCollege,16,Urb,Qle,0.4278000865665852,23.389480176231146,0.7848615628947682,0.7494282616443356
turbulent,UK-KingsCollege,16,Urb,Qg,0.8981113950784096,53.454139399244376,14.106672835150171,1.0347142756011247
turbulent,UK-KingsCollege,16,Urb_Veg,Qh,0.7973976779477951,42.989196174347754,-13.9726672540285,0.7524410093627094
turbulent,UK-KingsCollege,16,Urb_Veg,Qle,0.43868275046293126,23.73531318334271,2.5560931069923347,0.7997335514700988
turbulent,UK-KingsCollege,16,Urb_Veg,Qg,0.8984900097331636,52.914542411907895,14.180410402488388,1.0193026119692346
turbulent,UK-KingsCollege,16,CLM5U,Qh,0.7604959335141469,55.45892417228854,-34.0110301584675,0.8196708923507675
turbulent,UK-KingsCollege,16,CLM5U,Qle,0.4254428252026754,24.621510554865754,1.6535037769868894,0.8697114727946346
turbulent,UK-KingsCollege,16,CLM5U,Qg,0.8872875069611299,61.11260814944955,30.00065558926083,1.0028291260946227
turbulent,UK-Swindon,17,Slab,Qh,0.8430146530326041,33.473799483626955,0.2202760440590531,0.8888844203016634
turbulent,UK-Swindon,17,Slab,Qle,0.7096173077829597,50.59997896025129,9.438847865703266,1.711417759510188
turbulent,UK-Swindon,17,Slab,Qg,0.8666472947441963,39.992093870995994,-14.360717751835967,0.8048056522348672
turbulent,UK-Swindon,17,Urb,Qh,0.9432144188646978,33.14462479639691,24.417793868664692,1.08573596971356
turbulent,UK-Swindon,17,Urb,Qle,0.8318864022098383,27.053130452581662,-10.463513465919181,0.5676499280575975
turbulent,UK-Swindon,17,Urb,Qg,0.9240976566772997,36.49827967957994,-20.71538663749808,1.0574420488264311
turbulent,UK-Swindon,17,Urb_Veg,Qh,0.9481714878544878,32.217915282849994,24.293670403373,1.0726939481038589
turbulent,UK-Swindon,17,Urb_Veg,Qle,0.8840058892298636,20.92850608558453,-5.6523477838207015,0.7168564483966453
turbulent,UK-Swindon,17,Urb_Veg,Qg,0.9250165522819976,35.542676028713366,-21.02206816079019,0.9933395218401102
turbulent,UK-Swindon,17,CLM5U,Qh,0.9142115490539406,27.393497721309448,8.535043442615835,0.8043640579506328
turbulent,UK-Swindon,17,CLM5U,Qle,0.8050877317119511,25.76426661871881,-0.5550398719549815,1.0305893511245972
turbulent,UK-Swindon,17,CLM5U,Qg,0.9183380768112973,35.67918571307804,-14.364487730212257,1.110628904108799
turbulent,US-Baltimore,18,Slab,Qh,0.7166759533408399,66.45309783988235,-16.165100421973932,0.9251787250164583
turbulent,US-Baltimore,18,Slab,Qle,0.7561578490860836,86.07254645174388,32.540151406490914,1.637183310048957
turbulent,US-Baltimore,18,Slab,Qg,0.6608944108211026,74.08602611501377,-1.7996145656344482,0.5720729260288173
turbulent,US-Baltimore,18,Urb,Qh,0.8194269412802367,53.57448172721597,14.718697992649151,0.9187846905966498
turbulent,US-Baltimore,18,Urb,Qle,0.7811026066294677,52.64817935658547,-12.498643683807696,0.4551186945152193
turbulent,US-Baltimore,18,Urb,Qg,0.8021152787505561,64.7322433795319,-4.522116798214334,1.0805351882494287
turbulent,US-Baltimore,18,Urb_Veg,Qh,0.8386718123892669,48.312329700044515,1.4381928280218585,0.8108909313560978
turbulent,US-Baltimore,18,Urb_Veg,Qle,0.8368583135820383,46.47985387466302,11.824772614396503,1.1259969936975678
turbulent,US-Baltimore,18,Urb_Veg,Qg,0.8184827834490764,56.62319149123913,-4.8921737011780335,0.7834750640964234
turbulent,US-Baltimore,18,CLM5U,Qh,0.7572807288110794,58.1049571640194,-5.600658108798309,0.7529365669261947
turbulent,US-Baltimore,18,CLM5U,Qle,0.6636136710016238,60.11309546781564,8.739319247101509,0.997290646948062
turbulent,US-Baltimore,18,CLM5U,Qg,0.7957177177165786,61.59489911467939,-0.5537167343035069,0.9634363569301579
turbulent,US-Minneapolis1,19,Slab,Qh,0.8604968315641507,66.11934383999498,11.458733840796544,1.452127945634997
turbulent,US-Minneapolis1,19,Slab,Qle,0.6270096070933022,63.6793093215607,13.977898126889828,1.4381372412347428
